"convid","cm","client","subject","open","accepted","updated","created"
203,28,58,"Group This Wednesday",FALSE,TRUE,"2016-04-25 21:42:08.14208+00","2016-04-25 21:42:00.180054+00"
220,28,51,"New Convo 2016-04-26 at 18:39:41.895",FALSE,TRUE,"2016-04-26 19:58:03.701894+00","2016-04-26 18:38:25.685987+00"
245,19,40,"pretrial",TRUE,TRUE,"2016-05-25 16:24:24.45652+00","2016-04-28 18:07:43.386349+00"
205,28,50,"Group This Wednesday",FALSE,TRUE,"2016-04-25 21:42:52.702273+00","2016-04-25 21:42:44.602329+00"
183,19,113,"Pretrial",TRUE,TRUE,"2016-04-28 21:31:55.141961+00","2016-04-21 22:46:13.395886+00"
200,28,55,"Automatically created on 2016-04-25 at 21:40:33.449",FALSE,TRUE,"2016-04-25 21:43:08.045501+00","2016-04-25 21:39:19.091402+00"
229,28,100,"New Convo 2016-04-27 at 00:53:06.426",FALSE,TRUE,"2016-04-27 00:52:42.143327+00","2016-04-27 00:51:49.665363+00"
239,28,109,"ok?",FALSE,TRUE,"2016-04-28 16:45:34.607109+00","2016-04-28 16:44:10.208915+00"
228,28,48,"New Convo 2016-04-27 at 00:53:03.769",FALSE,TRUE,"2016-04-27 00:52:52.831847+00","2016-04-27 00:51:47.007906+00"
221,28,75,"tx updates",FALSE,TRUE,"2016-04-26 23:57:52.751558+00","2016-04-26 23:54:58.637686+00"
230,24,39,"CASE REMAINS PENDING",FALSE,TRUE,"2016-04-27 15:34:03.88063+00","2016-04-27 15:32:14.298981+00"
216,32,122,"Upcoming Court Date",FALSE,TRUE,"2016-05-10 21:57:55.959224+00","2016-04-26 13:54:36.293543+00"
222,28,75,"New Convo 2016-04-27 at 00:02:10.667",FALSE,TRUE,"2016-04-27 00:01:44.678692+00","2016-04-27 00:00:53.982571+00"
233,14,124,"test",FALSE,TRUE,"2016-05-17 18:31:18.731096+00","2016-04-27 20:57:22.651065+00"
208,19,119,"Pretrial",FALSE,TRUE,"2016-07-11 16:00:58.616547+00","2016-04-25 22:10:46.559935+00"
212,28,56,"Automatically created on 2016-04-25 at 22:28:56.819",FALSE,TRUE,"2016-04-26 15:18:56.042287+00","2016-04-25 22:27:42.389994+00"
238,28,120,"New Convo 2016-04-28 at 16:40:37.939",FALSE,TRUE,"2016-04-28 16:45:59.487329+00","2016-04-28 16:39:17.671216+00"
223,28,48,"Continuing Care",FALSE,TRUE,"2016-04-27 00:35:19.585475+00","2016-04-27 00:32:05.185886+00"
214,28,120,"Automatically created on 2016-04-25 at 23:24:20.201",FALSE,TRUE,"2016-04-26 15:19:32.420079+00","2016-04-25 23:23:05.690362+00"
236,19,127,"Pretrial",FALSE,TRUE,"2016-05-18 23:20:24.168347+00","2016-04-27 23:28:35.241951+00"
224,28,100,"Continuing Care",FALSE,TRUE,"2016-04-27 00:36:31.674239+00","2016-04-27 00:35:38.438232+00"
206,28,52,"Automatically created on 2016-04-25 at 21:46:34.766",FALSE,TRUE,"2016-04-25 22:13:47.25767+00","2016-04-25 21:45:20.399829+00"
225,28,58,"Continuing Care",FALSE,TRUE,"2016-04-27 00:37:56.627994+00","2016-04-27 00:37:20.265848+00"
234,40,125,"missed appointment",TRUE,TRUE,"2016-04-27 21:46:40.780869+00","2016-04-27 21:46:22.999266+00"
226,28,48,"New Convo 2016-04-27 at 00:48:07.839",FALSE,TRUE,"2016-04-27 00:49:27.713561+00","2016-04-27 00:46:51.085905+00"
246,28,120,"New Convo 2016-04-28 at 21:58:43.449",FALSE,TRUE,"2016-04-28 22:14:06.157051+00","2016-04-28 21:57:22.71061+00"
255,31,67,"lkaflkskfdsj lfksdkfsdal fjafk",TRUE,TRUE,"2016-05-17 15:37:03.124931+00","2016-04-29 23:43:00.994066+00"
240,28,120,"New Convo 2016-04-28 at 16:48:00.380",FALSE,TRUE,"2016-04-28 16:47:05.162159+00","2016-04-28 16:46:40.101349+00"
237,28,120,"appt. time",FALSE,TRUE,"2016-04-28 16:35:40.474885+00","2016-04-28 16:34:28.826548+00"
257,11,108,"Conerstone",FALSE,TRUE,"2016-05-02 15:10:31.988853+00","2016-05-02 15:06:16.948123+00"
242,23,129,"reschedule appointment today",FALSE,TRUE,"2016-04-28 18:04:10.3541+00","2016-04-28 18:04:01.903706+00"
243,23,129,"Patrick, ",FALSE,TRUE,"2016-04-28 18:05:10.744659+00","2016-04-28 18:04:10.357925+00"
244,23,129,"We have an appointment today a",FALSE,TRUE,"2016-04-28 18:07:40.722175+00","2016-04-28 18:05:36.758203+00"
189,19,116,"pretrial",TRUE,TRUE,"2016-08-26 14:28:34.648084+00","2016-04-25 16:42:40.719102+00"
247,28,120,"PR",FALSE,TRUE,"2016-04-29 01:13:05.311819+00","2016-04-29 01:12:28.02351+00"
241,19,128,"pretrial",TRUE,TRUE,"2016-05-31 21:21:01.887554+00","2016-04-28 17:54:00.813559+00"
252,21,77,"New Convo 2016-04-29 at 20:08:08.971",FALSE,TRUE,"2016-05-02 21:30:19.151412+00","2016-04-29 20:06:46.279555+00"
232,24,36,"Missed UA Test",FALSE,TRUE,"2016-04-29 17:51:40.334714+00","2016-04-27 18:03:21.540123+00"
251,24,132,"TEST",FALSE,TRUE,"2016-05-12 17:14:19.227191+00","2016-04-29 19:52:36.930416+00"
190,24,117,"MISSED UA AND CLASS",FALSE,TRUE,"2016-04-29 21:08:15.474851+00","2016-04-25 18:34:07.146918+00"
248,24,130,"INTRO",TRUE,TRUE,"2016-07-02 04:33:06.401697+00","2016-04-29 17:31:27.367806+00"
259,24,136,"INTRO",TRUE,TRUE,"2016-05-02 15:42:26.256614+00","2016-05-02 15:41:58.655835+00"
177,11,108,"Automatically created on 2016-04-20 at 15:31:23.274",FALSE,TRUE,"2016-05-02 15:06:16.944792+00","2016-04-20 15:30:20.060071+00"
262,24,138,"ALTERED TEST",TRUE,TRUE,"2016-05-02 17:08:48.817746+00","2016-05-02 17:05:35.015294+00"
254,24,133,"TESt",TRUE,TRUE,"2016-08-23 21:52:35.755901+00","2016-04-29 22:43:38.174807+00"
260,13,137,"Please call",TRUE,TRUE,"2016-05-02 15:54:30.1744+00","2016-05-02 15:53:40.651278+00"
976,21,541,"Appointment",FALSE,TRUE,"2016-08-03 14:52:46.718667+00","2016-07-19 22:08:12.741145+00"
269,19,140,"Pretrial",FALSE,TRUE,"2016-06-07 21:47:59.951405+00","2016-05-03 21:54:35.342905+00"
235,23,126,"Thank you for coming in.",FALSE,TRUE,"2016-05-13 19:20:17.18604+00","2016-04-27 22:05:02.613212+00"
191,19,118,"pretrial",FALSE,TRUE,"2016-06-13 23:21:06.018592+00","2016-04-25 18:54:59.140879+00"
1013,28,55,"October Graduation Info",FALSE,TRUE,"2016-07-26 18:35:10.839031+00","2016-07-26 16:28:11.332531+00"
264,24,139,"INTRO",TRUE,TRUE,"2016-05-02 18:58:21.666109+00","2016-05-02 18:50:02.26677+00"
265,28,120,"New Convo 2016-05-02 at 20:38:24.601",FALSE,TRUE,"2016-05-02 21:22:38.062275+00","2016-05-02 20:36:55.498611+00"
267,19,86,"pretrial",TRUE,TRUE,"2016-05-03 20:35:22.407971+00","2016-05-03 20:35:22.407971+00"
1014,28,102,"October Graduation Info",FALSE,TRUE,"2016-07-26 18:37:05.502972+00","2016-07-26 16:30:19.421316+00"
256,24,135,"Intro",TRUE,TRUE,"2016-05-05 16:41:51.631448+00","2016-05-02 14:41:38.533804+00"
270,24,141,"TEXT NUMBER",TRUE,TRUE,"2016-05-04 15:17:27.109688+00","2016-05-04 15:16:45.906034+00"
258,11,108,"New Convo 2016-05-02 at 15:28:52.722",FALSE,TRUE,"2016-05-04 18:10:35.267975+00","2016-05-02 15:27:24.072548+00"
268,21,112,"Updated Address",FALSE,TRUE,"2016-05-10 20:48:37.104455+00","2016-05-03 20:47:15.267715+00"
249,24,36,"nathan",FALSE,TRUE,"2016-05-18 14:48:03.833455+00","2016-04-29 17:51:40.338255+00"
1015,28,56,"October Graduation Info",FALSE,TRUE,"2016-07-26 18:35:55.538939+00","2016-07-26 16:31:05.611291+00"
984,59,544,"Contact",TRUE,TRUE,"2016-08-26 16:51:12.055693+00","2016-07-20 16:48:43.283827+00"
271,28,48,"New Convo 2016-05-04 at 15:59:31.706",FALSE,TRUE,"2016-05-04 17:34:42.393617+00","2016-05-04 15:57:58.78769+00"
272,42,142,"test for me",TRUE,TRUE,"2016-05-04 18:08:32.227567+00","2016-05-04 18:08:15.579699+00"
315,24,59,"Missed Group",TRUE,TRUE,"2016-05-23 13:50:12.706302+00","2016-05-11 17:19:11.807335+00"
274,28,55,"Remember?",FALSE,TRUE,"2016-05-04 23:56:08.677415+00","2016-05-04 23:55:42.994487+00"
293,28,49,"News",FALSE,TRUE,"2016-05-09 16:10:12.726482+00","2016-05-09 16:10:05.503912+00"
276,28,56,"Therapy session",FALSE,TRUE,"2016-05-04 23:58:32.047746+00","2016-05-04 23:58:11.567773+00"
275,28,55,"New Convo 2016-05-04 at 23:58:03.126",FALSE,TRUE,"2016-05-04 23:58:42.512086+00","2016-05-04 23:56:29.506069+00"
294,28,51,"News",FALSE,TRUE,"2016-05-09 16:10:31.297805+00","2016-05-09 16:10:22.479442+00"
351,28,149,"New Convo 2016-05-17 at 15:41:47.181",FALSE,TRUE,"2016-05-17 15:43:26.342494+00","2016-05-17 15:42:02.163956+00"
277,28,56,"New Convo 2016-05-05 at 00:01:32.597",FALSE,TRUE,"2016-05-05 00:13:22.986759+00","2016-05-04 23:59:58.972025+00"
295,28,100,"News",FALSE,TRUE,"2016-05-09 16:10:48.333741+00","2016-05-09 16:10:40.61677+00"
310,28,120,"New Convo 2016-05-10 at 21:22:55.901",FALSE,TRUE,"2016-05-10 23:25:07.434039+00","2016-05-10 21:23:02.28221+00"
296,28,64,"News",FALSE,TRUE,"2016-05-09 16:11:07.48282+00","2016-05-09 16:10:59.816992+00"
278,28,56,"New Convo 2016-05-05 at 00:32:20.059",FALSE,TRUE,"2016-05-05 15:58:39.968975+00","2016-05-05 00:30:46.387623+00"
324,28,49,"New Appt. day and time",FALSE,TRUE,"2016-05-12 01:08:55.263068+00","2016-05-12 01:08:26.881404+00"
279,28,56,"New Convo 2016-05-05 at 16:01:33.523",FALSE,TRUE,"2016-05-05 16:41:19.668652+00","2016-05-05 15:59:58.488423+00"
312,28,49,"New Convo 2016-05-10 at 22:15:59.924",FALSE,TRUE,"2016-05-10 23:26:11.010941+00","2016-05-10 22:16:06.35171+00"
298,28,58,"News",FALSE,TRUE,"2016-05-09 16:11:40.320035+00","2016-05-09 16:11:32.034711+00"
281,28,120,"New Convo 2016-05-05 at 20:58:05.831",FALSE,TRUE,"2016-05-05 21:04:27.524532+00","2016-05-05 20:56:30.361167+00"
348,28,48,"New Convo 2016-05-17 at 15:35:05.267",FALSE,TRUE,"2016-05-17 15:35:56.134772+00","2016-05-17 15:35:20.243195+00"
300,28,50,"News",FALSE,TRUE,"2016-05-09 16:12:18.777671+00","2016-05-09 16:12:10.975477+00"
339,28,48,"Court Tomorrow",FALSE,TRUE,"2016-05-16 19:52:26.934379+00","2016-05-16 19:52:18.383164+00"
332,21,114,"New Convo 2016-05-13 at 13:22:39.949",FALSE,TRUE,"2016-05-13 15:05:30.739927+00","2016-05-13 13:22:49.718268+00"
301,28,75,"New Convo 2016-05-09 at 17:22:48.382",FALSE,TRUE,"2016-05-09 18:05:25.961837+00","2016-05-09 17:22:53.285039+00"
544,56,221,"Check-Ins",FALSE,TRUE,"2016-06-08 18:23:56.595145+00","2016-06-08 18:23:56.595145+00"
325,28,49,"New Convo 2016-05-12 at 02:32:39.290",FALSE,TRUE,"2016-05-12 17:35:21.662646+00","2016-05-12 02:32:47.212541+00"
282,32,122,"New Convo 2016-05-05 at 21:46:45.312",FALSE,TRUE,"2016-05-06 18:07:15.782384+00","2016-05-05 21:46:45.381529+00"
302,28,102,"New Convo 2016-05-09 at 18:47:33.915",FALSE,TRUE,"2016-05-09 18:48:33.765523+00","2016-05-09 18:47:38.893083+00"
284,28,75,"News",FALSE,TRUE,"2016-05-09 16:07:00.955157+00","2016-05-09 16:06:11.850609+00"
285,28,101,"New Convo 2016-05-09 at 16:06:59.712",FALSE,FALSE,"2016-05-09 16:07:11.326222+00","2016-05-09 16:07:04.548174+00"
313,28,49,"New Convo 2016-05-10 at 23:30:03.489",FALSE,TRUE,"2016-05-10 23:40:41.461516+00","2016-05-10 23:30:09.982526+00"
286,28,101,"News",FALSE,TRUE,"2016-05-09 16:07:21.140838+00","2016-05-09 16:07:11.334422+00"
333,20,24,"Missed UA",FALSE,TRUE,"2016-05-16 18:18:31.505274+00","2016-05-13 14:25:31.347935+00"
287,28,48,"News",FALSE,TRUE,"2016-05-09 16:07:39.602257+00","2016-05-09 16:07:31.480785+00"
314,28,49,"New Convo 2016-05-10 at 23:30:03.489",FALSE,TRUE,"2016-05-10 23:40:46.341669+00","2016-05-10 23:30:09.982526+00"
288,28,55,"News",FALSE,TRUE,"2016-05-09 16:08:03.962354+00","2016-05-09 16:07:51.496811+00"
289,28,56,"News",FALSE,TRUE,"2016-05-09 16:09:01.034024+00","2016-05-09 16:08:53.095779+00"
303,19,145,"pretrial",FALSE,TRUE,"2016-05-10 17:01:17.701277+00","2016-05-10 16:15:18.872741+00"
290,28,120,"News",FALSE,TRUE,"2016-05-09 16:09:19.229359+00","2016-05-09 16:09:10.385936+00"
291,28,102,"News",FALSE,TRUE,"2016-05-09 16:09:40.112976+00","2016-05-09 16:09:29.583716+00"
327,19,150,"pretrial",TRUE,TRUE,"2016-06-24 18:16:46.005705+00","2016-05-12 20:11:39.23126+00"
292,28,109,"News",FALSE,TRUE,"2016-05-09 16:09:57.932304+00","2016-05-09 16:09:49.872533+00"
354,43,155,"Setting Appt",TRUE,TRUE,"2016-06-16 21:36:16.505142+00","2016-05-17 17:59:07.373531+00"
311,32,122,"New Convo 2016-05-10 at 21:58:02.374",TRUE,TRUE,"2016-08-12 13:03:50.233949+00","2016-05-10 21:58:08.784827+00"
308,21,112,"E-mail Address",FALSE,TRUE,"2016-05-10 20:53:58.716508+00","2016-05-10 20:48:37.108189+00"
546,54,168,"Texting Exchange",FALSE,TRUE,"2016-06-08 18:32:47.68443+00","2016-06-08 18:32:47.68443+00"
307,28,120,"New Convo 2016-05-10 at 19:39:34.095",FALSE,TRUE,"2016-05-10 20:56:27.884549+00","2016-05-10 19:39:40.387153+00"
977,21,542,"Appointment",FALSE,TRUE,"2016-08-03 14:52:57.836617+00","2016-07-19 23:30:30.9873+00"
306,19,146,"pretrial",TRUE,TRUE,"2016-08-26 20:36:00.622021+00","2016-05-10 19:32:03.606797+00"
347,28,48,"New Convo 2016-05-17 at 15:32:26.809",FALSE,TRUE,"2016-05-17 15:34:12.06952+00","2016-05-17 15:32:41.783322+00"
340,28,57,"Court Tomorrow",FALSE,TRUE,"2016-05-16 19:52:45.557862+00","2016-05-16 19:52:37.63885+00"
1100,28,532,"New Conversation on 07/27",FALSE,TRUE,"2016-07-28 00:28:57.161101+00","2016-07-28 00:03:07.462379+00"
318,24,73,"NOT CHECKING IN",TRUE,TRUE,"2016-05-11 20:01:46.475083+00","2016-05-11 20:00:08.09262+00"
329,28,55,"Apology Letter",FALSE,TRUE,"2016-05-12 20:29:50.83269+00","2016-05-12 20:29:20.946415+00"
305,21,41,"Missed Appointment",FALSE,TRUE,"2016-05-31 22:19:38.20812+00","2016-05-10 17:06:13.323424+00"
320,42,147,"hey",FALSE,TRUE,"2016-05-11 22:15:46.536139+00","2016-05-11 22:15:31.898591+00"
321,42,147,"hello",FALSE,TRUE,"2016-05-11 22:16:34.192482+00","2016-05-11 22:15:46.539655+00"
316,24,103,"NON COMPLIANCE",TRUE,TRUE,"2016-08-15 18:43:39.126156+00","2016-05-11 17:27:11.536658+00"
345,28,57,"MRT",FALSE,TRUE,"2016-05-17 00:37:32.509826+00","2016-05-17 00:35:59.87866+00"
330,28,55,"New Convo 2016-05-12 at 20:30:31.177",FALSE,TRUE,"2016-05-12 21:04:53.914524+00","2016-05-12 20:30:40.054116+00"
341,28,58,"Court Tomorrow",FALSE,TRUE,"2016-05-16 19:53:02.949253+00","2016-05-16 19:52:54.751701+00"
344,28,48,"New Convo 2016-05-16 at 20:19:20.063",FALSE,TRUE,"2016-05-17 15:28:33.997762+00","2016-05-16 20:19:34.015943+00"
335,32,121,"Augmentation",FALSE,TRUE,"2016-05-15 22:02:48.039826+00","2016-05-15 22:02:04.413768+00"
357,24,157,"Intro to Text",TRUE,TRUE,"2016-08-05 20:54:16.268856+00","2016-05-17 19:11:58.602258+00"
343,28,48,"New Convo 2016-05-16 at 20:10:40.671",FALSE,TRUE,"2016-05-16 20:18:18.24401+00","2016-05-16 20:10:54.615546+00"
350,33,152,"Upcoming Court Date",FALSE,TRUE,"2016-05-17 15:42:29.785115+00","2016-05-17 15:36:49.502682+00"
346,28,57,"New Convo 2016-05-17 at 00:37:30.381",FALSE,TRUE,"2016-05-17 00:42:19.818945+00","2016-05-17 00:37:44.56272+00"
338,28,55,"Court Tomorrow",FALSE,TRUE,"2016-05-16 19:52:08.901367+00","2016-05-16 19:50:34.287065+00"
342,28,48,"New Convo 2016-05-16 at 19:54:44.329",FALSE,TRUE,"2016-05-16 20:07:34.102285+00","2016-05-16 19:54:58.25999+00"
328,28,149,"Number",FALSE,TRUE,"2016-05-17 15:30:42.631485+00","2016-05-12 20:12:58.641635+00"
349,33,152,"You are missing",FALSE,TRUE,"2016-05-17 15:36:06.651814+00","2016-05-17 15:35:46.406292+00"
326,24,132,"FTA COURT AND MEETING",FALSE,TRUE,"2016-06-10 22:09:38.982743+00","2016-05-12 17:14:19.23077+00"
280,24,143,"New Check In Number",FALSE,TRUE,"2016-05-11 18:17:57.866212+00","2016-05-05 16:36:16.012721+00"
331,28,120,"New Convo 2016-05-13 at 01:05:56.045",FALSE,TRUE,"2016-05-17 15:26:59.984192+00","2016-05-13 01:06:05.162739+00"
353,33,154,"Morning meeting",FALSE,TRUE,"2016-06-24 00:01:23.0407+00","2016-05-17 17:13:25.618627+00"
273,24,117,"UA ISSUES",FALSE,TRUE,"2016-05-23 13:16:05.666588+00","2016-05-04 18:32:02.643023+00"
352,24,153,"INTRO",TRUE,TRUE,"2016-05-17 16:22:26.595583+00","2016-05-17 16:22:25.812694+00"
355,24,96,"2nd check in reminder",TRUE,TRUE,"2016-05-17 18:20:55.552852+00","2016-05-17 18:19:32.568667+00"
356,24,156,"FORGOT TO CHECK IN",TRUE,TRUE,"2016-05-17 18:36:16.566212+00","2016-05-17 18:33:06.257275+00"
545,56,257,"Check-Ins",TRUE,TRUE,"2016-06-08 18:30:44.652836+00","2016-06-08 18:30:44.652836+00"
323,42,148,"New Convo 2016-05-11 at 23:19:28.548",FALSE,TRUE,"2016-06-06 18:24:08.050298+00","2016-05-11 23:19:36.298027+00"
358,28,51,"New Convo 2016-05-17 at 21:06:17.182",FALSE,TRUE,"2016-05-17 22:46:02.066521+00","2016-05-17 21:06:32.452522+00"
319,42,148,"treatment noncompliance",TRUE,TRUE,"2016-08-04 16:56:26.197498+00","2016-05-11 22:11:46.825058+00"
360,43,160,"test",FALSE,TRUE,"2016-05-17 22:33:18.631519+00","2016-05-17 22:18:18.198296+00"
336,19,151,"Pretrial",TRUE,TRUE,"2016-05-31 21:31:16.534274+00","2016-05-16 16:11:22.299228+00"
59,24,39,"Automatically created on 2016-03-28 at 19:14:49.576",FALSE,FALSE,"2016-03-28 21:53:10.784179+00","2016-03-28 19:14:34.912596+00"
322,42,147,"hey too",TRUE,TRUE,"2016-05-18 19:14:30.471133+00","2016-05-11 22:16:34.196144+00"
299,28,52,"News",FALSE,TRUE,"2016-05-17 15:32:00.546694+00","2016-05-09 16:11:51.088309+00"
547,54,258,"First Message",TRUE,TRUE,"2016-06-08 18:50:30.675853+00","2016-06-08 18:50:30.675853+00"
283,24,143,"test",FALSE,TRUE,"2016-05-06 04:34:07.569269+00","2016-05-06 04:31:48.782462+00"
317,24,143,"IVR",FALSE,TRUE,"2016-05-11 18:19:25.96462+00","2016-05-11 18:17:57.870239+00"
548,54,259,"First Message",TRUE,TRUE,"2016-06-08 18:57:28.769219+00","2016-06-08 18:57:28.769219+00"
334,23,126,"Assessment",TRUE,TRUE,"2016-07-28 21:21:14.571931+00","2016-05-13 19:20:17.189934+00"
58,24,39,"Automatically created on 2016-03-28 at 19:14:49.576",FALSE,TRUE,"2016-03-28 21:53:10.784179+00","2016-03-28 19:14:34.912596+00"
362,23,164,"Sequoia",TRUE,TRUE,"2016-05-18 16:14:24.658291+00","2016-05-18 16:14:24.658291+00"
393,28,52,"Number",FALSE,TRUE,"2016-05-19 19:24:25.680006+00","2016-05-19 19:23:13.509399+00"
432,28,198,"New Convo 2016-05-25 at 16:09:52.917",FALSE,TRUE,"2016-05-25 19:30:48.506616+00","2016-05-25 16:10:18.132204+00"
367,28,75,"Court date change",FALSE,TRUE,"2016-05-18 19:55:49.406613+00","2016-05-18 19:55:41.74837+00"
368,28,101,"Court date change",FALSE,TRUE,"2016-05-18 19:56:05.262868+00","2016-05-18 19:56:02.645547+00"
369,28,48,"Court date change",FALSE,TRUE,"2016-05-18 19:56:22.310662+00","2016-05-18 19:56:19.660121+00"
370,28,55,"Court date change",FALSE,TRUE,"2016-05-18 19:56:37.470159+00","2016-05-18 19:56:35.325132+00"
371,28,56,"Court date change",FALSE,TRUE,"2016-05-18 19:56:52.918134+00","2016-05-18 19:56:50.765863+00"
372,28,120,"Court date change",FALSE,TRUE,"2016-05-18 19:57:04.782918+00","2016-05-18 19:57:02.364443+00"
373,28,102,"Court date change",FALSE,TRUE,"2016-05-18 19:57:19.982684+00","2016-05-18 19:57:17.251817+00"
374,28,109,"Court date change",FALSE,TRUE,"2016-05-18 19:57:34.798724+00","2016-05-18 19:57:32.244733+00"
375,28,49,"Court date change",FALSE,TRUE,"2016-05-18 19:57:47.535615+00","2016-05-18 19:57:45.252264+00"
376,28,51,"Court date change",FALSE,TRUE,"2016-05-18 19:57:59.95076+00","2016-05-18 19:57:57.66059+00"
377,28,100,"Court date change",FALSE,TRUE,"2016-05-18 19:58:19.870926+00","2016-05-18 19:58:17.829648+00"
378,28,64,"Court date change",FALSE,TRUE,"2016-05-18 19:58:34.734554+00","2016-05-18 19:58:32.324889+00"
379,28,57,"Court date change",FALSE,TRUE,"2016-05-18 19:58:51.750346+00","2016-05-18 19:58:48.789589+00"
380,28,58,"Court date change",FALSE,TRUE,"2016-05-18 19:59:07.238109+00","2016-05-18 19:59:03.979519+00"
421,3,197,"Testing schedule",FALSE,TRUE,"2016-05-24 16:47:54.159172+00","2016-05-24 16:47:54.159172+00"
166,28,52,"Will's email",FALSE,TRUE,"2016-04-18 19:25:03.945127+00","2016-04-18 19:24:27.389748+00"
164,28,52,"MRT tomorrow",FALSE,TRUE,"2016-04-18 18:37:20.400005+00","2016-04-18 18:36:42.204194+00"
165,28,52,"Automatically created on 2016-04-18 at 18:54:21.073",FALSE,TRUE,"2016-04-18 19:24:06.412061+00","2016-04-18 18:53:21.824071+00"
169,28,52,"Automatically created on 2016-04-18 at 23:40:16.501",FALSE,TRUE,"2016-04-19 01:03:52.469497+00","2016-04-18 23:39:16.827488+00"
168,28,52,"Automatically created on 2016-04-18 at 19:59:34.712",FALSE,TRUE,"2016-04-18 21:16:54.149345+00","2016-04-18 19:58:35.364922+00"
174,28,52,"Missed Appointment",FALSE,TRUE,"2016-04-20 15:26:33.412066+00","2016-04-20 15:26:08.936542+00"
175,28,52,"Automatically created on 2016-04-20 at 15:28:22.882",FALSE,TRUE,"2016-04-20 16:12:48.025275+00","2016-04-20 15:27:19.672588+00"
204,28,52,"Group This Wednesday",FALSE,TRUE,"2016-04-25 21:42:31.718066+00","2016-04-25 21:42:22.691285+00"
231,28,52,"New Convo 2016-04-27 at 17:16:27.379",FALSE,TRUE,"2016-04-27 17:54:14.063001+00","2016-04-27 17:15:09.169042+00"
263,28,52,"New Convo 2016-05-02 at 17:43:41.415",FALSE,TRUE,"2016-05-02 18:08:50.646976+00","2016-05-02 17:42:12.568951+00"
261,28,52,"New Convo 2016-05-02 at 16:48:31.354",FALSE,TRUE,"2016-05-02 17:38:30.89169+00","2016-05-02 16:47:02.588758+00"
364,28,52,"Test",FALSE,TRUE,"2016-05-18 17:00:22.83316+00","2016-05-18 16:59:52.110757+00"
365,28,52,"Test 2",FALSE,TRUE,"2016-05-18 17:01:04.626026+00","2016-05-18 17:00:48.207308+00"
381,28,52,"Court date change",FALSE,TRUE,"2016-05-18 19:59:30.175688+00","2016-05-18 19:59:16.836821+00"
416,21,77,"New Convo 2016-05-23 at 22:21:16.747",FALSE,TRUE,"2016-05-24 21:00:33.314802+00","2016-05-23 22:21:39.739864+00"
394,28,52,"New Convo 2016-05-19 at 19:52:44.632",FALSE,TRUE,"2016-05-19 20:21:05.658094+00","2016-05-19 19:53:02.388807+00"
410,24,188,"TEST",TRUE,TRUE,"2016-06-08 13:44:57.415494+00","2016-05-23 15:36:42.942977+00"
384,28,52,"New Convo 2016-05-18 at 21:50:15.637",FALSE,TRUE,"2016-05-18 21:57:28.580639+00","2016-05-18 21:50:32.217367+00"
385,19,170,"pretrial",TRUE,TRUE,"2016-07-06 17:29:22.125891+00","2016-05-18 23:08:08.601299+00"
386,24,27,"New Convo 2016-05-19 at 15:11:24.448",TRUE,FALSE,"2016-07-18 21:59:57.614273+00","2016-05-19 15:11:41.955595+00"
363,21,82,"Picture of Injury",FALSE,TRUE,"2016-05-19 15:16:01.908623+00","2016-05-18 16:45:56.856644+00"
408,56,186,"Missed UA",FALSE,TRUE,"2016-08-10 21:56:57.840155+00","2016-05-23 13:26:37.781521+00"
395,28,52,"New Convo 2016-05-19 at 20:31:41.723",FALSE,TRUE,"2016-05-19 20:59:02.631881+00","2016-05-19 20:31:59.51542+00"
396,43,177,"scheduling intake",TRUE,TRUE,"2016-05-19 21:13:34.782848+00","2016-05-19 21:13:34.782848+00"
387,56,173,"test",FALSE,TRUE,"2016-05-19 15:18:27.829194+00","2016-05-19 15:16:57.53741+00"
382,54,167,"court hearing",FALSE,TRUE,"2016-05-19 16:07:26.935027+00","2016-05-18 20:09:55.414763+00"
391,24,85,"New Convo 2016-05-19 at 18:40:16.356",TRUE,FALSE,"2016-05-19 21:37:14.633686+00","2016-05-19 18:40:34.049155+00"
392,51,176,"Hey",FALSE,TRUE,"2016-05-19 19:23:11.765537+00","2016-05-19 18:52:48.611909+00"
